Unnamed: 0	disease	gene	class	dummy_score
10483	MESH:D007676	2908	1	0
10484	MESH:D007676	2981	1	0
10485	MESH:D007676	3156	1	1
10486	MESH:D007676	3383	1	1
10487	MESH:D007676	3479	1	1
10488	MESH:D007676	3553	1	0
10489	MESH:D007676	3569	1	0
10490	MESH:D007676	3667	1	1
10491	MESH:D007676	3845	1	0
10492	MESH:D007676	3931	1	0
10493	MESH:D007676	3990	1	0
10494	MESH:D007676	4023	1	0
10495	MESH:D007676	4036	1	1
10496	MESH:D007676	4481	1	0
10497	MESH:D007676	4524	1	1
10498	MESH:D007676	4627	1	0
10499	MESH:D007676	4790	1	0
10500	MESH:D007676	4803	1	0
10501	MESH:D007676	4842	1	0
10502	MESH:D007676	4846	1	0
10503	MESH:D007676	4852	1	1
10504	MESH:D007676	4867	1	1
10505	MESH:D007676	4868	1	0
10506	MESH:D007676	4973	1	1
10507	MESH:D007676	5020	1	0
10508	MESH:D007676	5054	1	0
10509	MESH:D007676	5076	1	0
10510	MESH:D007676	5228	1	1
10511	MESH:D007676	5243	1	1
10512	MESH:D007676	5314	1	1
10513	MESH:D007676	5328	1	0
10514	MESH:D007676	5443	1	1
10515	MESH:D007676	5465	1	1
10516	MESH:D007676	5587	1	0
10517	MESH:D007676	5741	1	1
10518	MESH:D007676	5742	1	1
10519	MESH:D007676	5743	1	0
10520	MESH:D007676	5970	1	0
10521	MESH:D007676	5972	1	0
10522	MESH:D007676	6311	1	0
10523	MESH:D007676	6347	1	0
10524	MESH:D007676	6352	1	0
10525	MESH:D007676	6540	1	1
10526	MESH:D007676	6569	1	1
10527	MESH:D007676	6582	1	0
10528	MESH:D007676	6720	1	0
10529	MESH:D007676	6721	1	0
10530	MESH:D007676	6781	1	1
10531	MESH:D007676	7029	1	1
10532	MESH:D007676	7040	1	0
10533	MESH:D007676	7124	1	0
10534	MESH:D007676	7349	1	1
10535	MESH:D007676	7369	1	0
10536	MESH:D007676	7422	1	0
10537	MESH:D007676	7827	1	1
10538	MESH:D007676	8074	1	1
10539	MESH:D007676	8395	1	1
10540	MESH:D007676	8435	1	1
10541	MESH:D007676	8542	1	1
10542	MESH:D007676	8714	1	1
10543	MESH:D007676	9027	1	0
10544	MESH:D007676	9370	1	1
10545	MESH:D007676	9619	1	1
10546	MESH:D007676	9817	1	0
10547	MESH:D007676	11136	1	1
10548	MESH:D007676	22884	1	0
10549	MESH:D007676	23175	1	0
10550	MESH:D007676	23523	1	1
10551	MESH:D007676	23560	1	1
10552	MESH:D007676	50507	1	0
10553	MESH:D007676	50604	1	1
10554	MESH:D007676	51085	1	0
10555	MESH:D007676	51094	1	0
10556	MESH:D007676	51422	1	1
10557	MESH:D007676	54828	1	1
10558	MESH:D007676	56729	1	1
10559	MESH:D007676	57619	1	1
10560	MESH:D007676	57817	1	1
10561	MESH:D007676	79602	1	0
10562	MESH:D007676	83879	1	0
10563	MESH:D007676	90226	1	1
10564	MESH:D007676	90678	1	1
10565	MESH:D007676	92912	1	1
10566	MESH:D007676	256764	1	1
10567	MESH:D007676	594857	1	1
10568	MESH:D007676	653361	1	0
10569	MESH:D015535	1401	1	1
10570	MESH:D015535	1636	1	0
10571	MESH:D015535	3106	1	1
10572	MESH:D015535	3107	1	0
10573	MESH:D015535	3123	1	0
10574	MESH:D015535	3593	1	0
10575	MESH:D015535	3596	1	1
10576	MESH:D015535	3600	1	0
10577	MESH:D015535	3605	1	1
10578	MESH:D015535	4049	1	0
10579	MESH:D015535	4210	1	0
10580	MESH:D015535	4843	1	0
10581	MESH:D015535	5966	1	0
10582	MESH:D015535	7124	1	1
10583	MESH:D015535	7133	1	1
10584	MESH:D015535	10758	1	0
10585	MESH:D015535	26525	1	1
10586	MESH:D015535	51268	1	0
10587	MESH:D015535	51561	1	1
10588	MESH:D015535	54620	1	1
10589	MESH:D015535	56246	1	1
10590	MESH:D015535	64127	1	0
10591	MESH:D015535	79092	1	1
10592	MESH:D015535	149233	1	0
10593	MESH:D015535	353143	1	0
10594	MESH:D015535	353144	1	1
10595	MESH:D015433	19	1	0
10596	MESH:D015433	213	1	0
10597	MESH:D015433	335	1	0
10598	MESH:D015433	348	1	0
10599	MESH:D015433	387	1	1
10600	MESH:D015433	718	1	0
10601	MESH:D015433	730	1	1
10602	MESH:D015433	958	1	0
10603	MESH:D015433	959	1	1
10604	MESH:D015433	973	1	0
10605	MESH:D015433	2548	1	0
10606	MESH:D015433	3075	1	1
10607	MESH:D015433	3117	1	0
10608	MESH:D015433	3123	1	0
10609	MESH:D015433	3553	1	0
10610	MESH:D015433	4036	1	1
10611	MESH:D015433	4043	1	1
10612	MESH:D015433	4318	1	1
10613	MESH:D015433	4868	1	1
10614	MESH:D015433	5319	1	0
10615	MESH:D015433	5340	1	0
10616	MESH:D015433	6678	1	1
10617	MESH:D015433	6687	1	0
10618	MESH:D015433	6916	1	0
10619	MESH:D015433	7827	1	1
10620	MESH:D015433	10076	1	1
10621	MESH:D015433	22925	1	0
10622	MESH:D016640	367	1	0
10623	MESH:D016640	1588	1	1
10624	MESH:D016640	2247	1	1
10625	MESH:D016640	2645	1	0
10626	MESH:D016640	3952	1	1
10627	MESH:D016640	3953	1	0
10628	MESH:D016640	4153	1	0
10629	MESH:D016640	4544	1	0
10630	MESH:D016640	5950	1	1
10631	MESH:D016640	6462	1	0
10632	MESH:D016640	7124	1	1
10633	MESH:D016640	9370	1	1
10634	MESH:D016640	10135	1	1
10635	MESH:D016640	27165	1	1
10636	MESH:D016640	54901	1	1
10637	MESH:D016640	56729	1	1
10638	MESH:D016640	79017	1	0
10639	MESH:D008288	28	1	1
10640	MESH:D008288	355	1	0
10641	MESH:D008288	920	1	0
10642	MESH:D008288	925	1	0
10643	MESH:D008288	948	1	1
10644	MESH:D008288	949	1	1
10645	MESH:D008288	950	1	1
10646	MESH:D008288	959	1	0
10647	MESH:D008288	1154	1	1
10648	MESH:D008288	1378	1	1
10649	MESH:D008288	1401	1	1
10650	MESH:D008288	1666	1	1
10651	MESH:D008288	1719	1	1
10652	MESH:D008288	1723	1	0
10653	MESH:D008288	2212	1	1
10654	MESH:D008288	2213	1	0
10655	MESH:D008288	2532	1	0
10656	MESH:D008288	2539	1	0
10657	MESH:D008288	2993	1	1
10658	MESH:D008288	2995	1	0
10659	MESH:D008288	3043	1	1
10660	MESH:D008288	3106	1	0
10661	MESH:D008288	3240	1	1
10662	MESH:D008288	3383	1	0
10663	MESH:D008288	3458	1	1
10664	MESH:D008288	3553	1	1
10665	MESH:D008288	3558	1	1
10666	MESH:D008288	3565	1	1
10667	MESH:D008288	3569	1	0
10668	MESH:D008288	3586	1	0
10669	MESH:D008288	3593	1	1
10670	MESH:D008288	3600	1	0
10671	MESH:D008288	3606	1	0
10672	MESH:D008288	3791	1	0
10673	MESH:D008288	3889	1	0
10674	MESH:D008288	4055	1	1
10675	MESH:D008288	4350	1	0
10676	MESH:D008288	4843	1	1
10677	MESH:D008288	5313	1	1
10678	MESH:D008288	6521	1	1
10679	MESH:D008288	7099	1	1
10680	MESH:D008288	7124	1	1
10681	MESH:D008288	11005	1	1
10682	MESH:D008288	27306	1	1
10683	MESH:D008288	54106	1	0
10684	MESH:D008288	79657	1	1
10685	MESH:D008288	114609	1	0
10686	MESH:D008288	140838	1	1
10687	MESH:D008288	259197	1	0
10688	MESH:D001321	18	1	0
10689	MESH:D001321	36	1	1
10690	MESH:D001321	40	1	1
10691	MESH:D001321	100	1	1
10692	MESH:D001321	133	1	1
10693	MESH:D001321	154	1	1
10694	MESH:D001321	158	1	1
10695	MESH:D001321	324	1	0
10696	MESH:D001321	348	1	1
10697	MESH:D001321	361	1	1
10698	MESH:D001321	367	1	1
10699	MESH:D001321	438	1	0
10700	MESH:D001321	551	1	1
10701	MESH:D001321	552	1	1
10702	MESH:D001321	596	1	1
10703	MESH:D001321	627	1	1
10704	MESH:D001321	686	1	0
10705	MESH:D001321	721	1	1
10706	MESH:D001321	775	1	1
10707	MESH:D001321	796	1	1
10708	MESH:D001321	833	1	1
10709	MESH:D001321	847	1	1
10710	MESH:D001321	1007	1	0
10711	MESH:D001321	1008	1	0
10712	MESH:D001321	1137	1	1
10713	MESH:D001321	1139	1	1
10714	MESH:D001321	1141	1	0
10715	MESH:D001321	1312	1	1
10716	MESH:D001321	1356	1	0
10717	MESH:D001321	1588	1	1
10718	MESH:D001321	1600	1	1
10719	MESH:D001321	1610	1	1
10720	MESH:D001321	1717	1	1
10721	MESH:D001321	1719	1	1
10722	MESH:D001321	1742	1	1
10723	MESH:D001321	1745	1	0
10724	MESH:D001321	1746	1	0
10725	MESH:D001321	1806	1	0
10726	MESH:D001321	1812	1	0
10727	MESH:D001321	1814	1	1
10728	MESH:D001321	1950	1	0
10729	MESH:D001321	1959	1	0
10730	MESH:D001321	1977	1	1
10731	MESH:D001321	1979	1	0
10732	MESH:D001321	2020	1	1
10733	MESH:D001321	2131	1	1
10734	MESH:D001321	2332	1	1
10735	MESH:D001321	2550	1	0
10736	MESH:D001321	2554	1	1
10737	MESH:D001321	2555	1	1
10738	MESH:D001321	2556	1	1
10739	MESH:D001321	2557	1	0
10740	MESH:D001321	2558	1	0
10741	MESH:D001321	2560	1	0
10742	MESH:D001321	2561	1	1
10743	MESH:D001321	2562	1	1
10744	MESH:D001321	2567	1	1
10745	MESH:D001321	2571	1	1
10746	MESH:D001321	2690	1	1
10747	MESH:D001321	2697	1	1
10748	MESH:D001321	2739	1	1
10749	MESH:D001321	2876	1	0
10750	MESH:D001321	2890	1	0
10751	MESH:D001321	2898	1	1
10752	MESH:D001321	2903	1	1
10753	MESH:D001321	2915	1	1
10754	MESH:D001321	2918	1	1
10755	MESH:D001321	2944	1	0
10756	MESH:D001321	2949	1	1
10757	MESH:D001321	2950	1	1
10758	MESH:D001321	3002	1	1
10759	MESH:D001321	3069	1	1
10760	MESH:D001321	3105	1	1
10761	MESH:D001321	3123	1	1
10762	MESH:D001321	3198	1	1
10763	MESH:D001321	3237	1	1
10764	MESH:D001321	3265	1	1
10765	MESH:D001321	3346	1	0
10766	MESH:D001321	3351	1	0
10767	MESH:D001321	3352	1	1
10768	MESH:D001321	3356	1	1
10769	MESH:D001321	3359	1	0
10770	MESH:D001321	3361	1	0
10771	MESH:D001321	3458	1	1
10772	MESH:D001321	3479	1	1
10773	MESH:D001321	3481	1	0
10774	MESH:D001321	3486	1	0
10775	MESH:D001321	3557	1	1
10776	MESH:D001321	3558	1	1
10777	MESH:D001321	3565	1	1
10778	MESH:D001321	3567	1	0
10779	MESH:D001321	3569	1	0
10780	MESH:D001321	3586	1	0
10781	MESH:D001321	3596	1	0
10782	MESH:D001321	3600	1	0
10783	MESH:D001321	3628	1	0
10784	MESH:D001321	3676	1	1
10785	MESH:D001321	3690	1	1
10786	MESH:D001321	3778	1	0
10787	MESH:D001321	3912	1	0
10788	MESH:D001321	3927	1	1
10789	MESH:D001321	3952	1	0
10790	MESH:D001321	4128	1	1
10791	MESH:D001321	4129	1	1
10792	MESH:D001321	4139	1	1
10793	MESH:D001321	4163	1	0
10794	MESH:D001321	4204	1	0
10795	MESH:D001321	4208	1	1
10796	MESH:D001321	4233	1	1
10797	MESH:D001321	4282	1	1
10798	MESH:D001321	4520	1	0
10799	MESH:D001321	4524	1	0
10800	MESH:D001321	4642	1	1
10801	MESH:D001321	4763	1	0
10802	MESH:D001321	4843	1	0
10803	MESH:D001321	4862	1	0
10804	MESH:D001321	4897	1	0
10805	MESH:D001321	4908	1	1
10806	MESH:D001321	4909	1	0
10807	MESH:D001321	4915	1	1
10808	MESH:D001321	4988	1	1
10809	MESH:D001321	5020	1	0
10810	MESH:D001321	5021	1	1
10811	MESH:D001321	5054	1	1
10812	MESH:D001321	5067	1	1
10813	MESH:D001321	5071	1	0
10814	MESH:D001321	5080	1	1
10815	MESH:D001321	5141	1	1
10816	MESH:D001321	5142	1	0
10817	MESH:D001321	5175	1	1
10818	MESH:D001321	5187	1	1
10819	MESH:D001321	5294	1	1
10820	MESH:D001321	5307	1	1
10821	MESH:D001321	5321	1	0
10822	MESH:D001321	5329	1	0
10823	MESH:D001321	5443	1	1
10824	MESH:D001321	5444	1	0
10825	MESH:D001321	5551	1	0
10826	MESH:D001321	5579	1	0
10827	MESH:D001321	5594	1	0
10828	MESH:D001321	5617	1	0
10829	MESH:D001321	5618	1	0
10830	MESH:D001321	5649	1	1
10831	MESH:D001321	5728	1	0
10832	MESH:D001321	5743	1	1
10833	MESH:D001321	6091	1	1
10834	MESH:D001321	6092	1	0
10835	MESH:D001321	6095	1	1
10836	MESH:D001321	6134	1	0
10837	MESH:D001321	6332	1	1
10838	MESH:D001321	6343	1	1
10839	MESH:D001321	6507	1	0
10840	MESH:D001321	6532	1	0
10841	MESH:D001321	6535	1	0
10842	MESH:D001321	6573	1	0
10843	MESH:D001321	6779	1	1
10844	MESH:D001321	6804	1	1
10845	MESH:D001321	6853	1	1
10846	MESH:D001321	6854	1	1
10847	MESH:D001321	6899	1	0
10848	MESH:D001321	6948	1	0
10849	MESH:D001321	6999	1	1
10850	MESH:D001321	7018	1	1
10851	MESH:D001321	7133	1	1
10852	MESH:D001321	7248	1	0
10853	MESH:D001321	7249	1	1
10854	MESH:D001321	7328	1	1
10855	MESH:D001321	7337	1	0
10856	MESH:D001321	7432	1	1
10857	MESH:D001321	7436	1	0
10858	MESH:D001321	7472	1	0
10859	MESH:D001321	7498	1	0
10860	MESH:D001321	7508	1	0
10861	MESH:D001321	8128	1	0
10862	MESH:D001321	8224	1	1
10863	MESH:D001321	8242	1	0
10864	MESH:D001321	8604	1	1
10865	MESH:D001321	8828	1	1
10866	MESH:D001321	8831	1	1
10867	MESH:D001321	8912	1	1
10868	MESH:D001321	8930	1	0
10869	MESH:D001321	9013	1	1
10870	MESH:D001321	9025	1	0
10871	MESH:D001321	9037	1	1
10872	MESH:D001321	9228	1	1
10873	MESH:D001321	9369	1	0
10874	MESH:D001321	9378	1	1
10875	MESH:D001321	9379	1	0
10876	MESH:D001321	9568	1	1
10877	MESH:D001321	9732	1	0
10878	MESH:D001321	9855	1	1
10879	MESH:D001321	10771	1	0
10880	MESH:D001321	11141	1	1
10881	MESH:D001321	11281	1	1
10882	MESH:D001321	22829	1	1
10883	MESH:D001321	22871	1	1
10884	MESH:D001321	22941	1	1
10885	MESH:D001321	23078	1	1
10886	MESH:D001321	23178	1	1
10887	MESH:D001321	23191	1	0
10888	MESH:D001321	23245	1	1
10889	MESH:D001321	23394	1	1
10890	MESH:D001321	23705	1	0
10891	MESH:D001321	26047	1	1
10892	MESH:D001321	26053	1	0
10893	MESH:D001321	26056	1	0
10894	MESH:D001321	26470	1	1
10895	MESH:D001321	26960	1	1
10896	MESH:D001321	27044	1	0
10897	MESH:D001321	27185	1	0
10898	MESH:D001321	27347	1	1
10899	MESH:D001321	29091	1	1
10900	MESH:D001321	30061	1	0
10901	MESH:D001321	50944	1	1
10902	MESH:D001321	51725	1	0
10903	MESH:D001321	51733	1	1
10904	MESH:D001321	53615	1	1
10905	MESH:D001321	54221	1	1
10906	MESH:D001321	54413	1	1
10907	MESH:D001321	54538	1	1
10908	MESH:D001321	54551	1	0
10909	MESH:D001321	54715	1	1
10910	MESH:D001321	54806	1	1
10911	MESH:D001321	57194	1	0
10912	MESH:D001321	57502	1	0
10913	MESH:D001321	57555	1	0
10914	MESH:D001321	57575	1	1
10915	MESH:D001321	64221	1	1
10916	MESH:D001321	64222	1	1
10917	MESH:D001321	64324	1	1
10918	MESH:D001321	64326	1	1
10919	MESH:D001321	79587	1	0
10920	MESH:D001321	83943	1	1
10921	MESH:D001321	84938	1	1
10922	MESH:D001321	85358	1	0
10923	MESH:D001321	93664	1	0
10924	MESH:D001321	93986	1	1
10925	MESH:D001321	114788	1	1
10926	MESH:D001321	116442	1	1
10927	MESH:D001321	116987	1	1
10928	MESH:D001321	121278	1	0
10929	MESH:D001321	139411	1	0
10930	MESH:D001321	140733	1	1
10931	MESH:D001321	151556	1	0
10932	MESH:D001321	152330	1	0
10933	MESH:D001321	152789	1	1
10934	MESH:D001321	170572	1	1
10935	MESH:D001321	192683	1	1
10936	MESH:D001321	200150	1	0
10937	MESH:D001321	205428	1	1
10938	MESH:D001321	221035	1	1
10939	MESH:D001321	221037	1	1
10940	MESH:D001321	285195	1	0
10941	MESH:D002311	70	1	0
10942	MESH:D002311	88	1	0
10943	MESH:D002311	153	1	1
10944	MESH:D002311	154	1	1
10945	MESH:D002311	183	1	0
10946	MESH:D002311	185	1	1
10947	MESH:D002311	186	1	1
10948	MESH:D002311	355	1	0
10949	MESH:D002311	356	1	1
10950	MESH:D002311	948	1	0
10951	MESH:D002311	1410	1	0
10952	MESH:D002311	1440	1	0
10953	MESH:D002311	1636	1	0
10954	MESH:D002311	1674	1	1
10955	MESH:D002311	1756	1	0
10956	MESH:D002311	1829	1	1
10957	MESH:D002311	1832	1	1
10958	MESH:D002311	1956	1	0
10959	MESH:D002311	2010	1	0
10960	MESH:D002311	2070	1	1
10961	MESH:D002311	2697	1	1
10962	MESH:D002311	2833	1	1
10963	MESH:D002311	2876	1	1
10964	MESH:D002311	2920	1	1
10965	MESH:D002311	3586	1	1
10966	MESH:D002311	3688	1	0
10967	MESH:D002311	3910	1	0
10968	MESH:D002311	4000	1	0
10969	MESH:D002311	4142	1	1
10970	MESH:D002311	4306	1	0
10971	MESH:D002311	4607	1	0
10972	MESH:D002311	4624	1	1
10973	MESH:D002311	4625	1	0
10974	MESH:D002311	4878	1	0
10975	MESH:D002311	4879	1	1
10976	MESH:D002311	5350	1	0
10977	MESH:D002311	5663	1	0
10978	MESH:D002311	5664	1	0
10979	MESH:D002311	5879	1	1
10980	MESH:D002311	5894	1	0
10981	MESH:D002311	5973	1	0
10982	MESH:D002311	6198	1	1
10983	MESH:D002311	6262	1	1
10984	MESH:D002311	6331	1	0
10985	MESH:D002311	6389	1	1
10986	MESH:D002311	6444	1	0
10987	MESH:D002311	6584	1	1
10988	MESH:D002311	6648	1	1
10989	MESH:D002311	6901	1	1
10990	MESH:D002311	7112	1	1
10991	MESH:D002311	7124	1	1
10992	MESH:D002311	7134	1	0
10993	MESH:D002311	7137	1	0
10994	MESH:D002311	7139	1	1
10995	MESH:D002311	7168	1	1
10996	MESH:D002311	7273	1	1
10997	MESH:D002311	7414	1	1
10998	MESH:D002311	7547	1	0
10999	MESH:D002311	7709	1	1
11000	MESH:D002311	7840	1	1
11001	MESH:D002311	8048	1	1
11002	MESH:D002311	8557	1	1
11003	MESH:D002311	9531	1	1
11004	MESH:D002311	10060	1	0
11005	MESH:D002311	11155	1	0
11006	MESH:D002311	27063	1	0
11007	MESH:D002311	64651	1	0
11008	MESH:D002311	84665	1	1
11009	MESH:D002311	137735	1	1
11010	MESH:D002311	150094	1	0
11011	MESH:D002311	203068	1	0
11012	MESH:D002311	282996	1	1
11013	MESH:D015210	593	1	1
11014	MESH:D015210	834	1	1
11015	MESH:D015210	3251	1	0
11016	MESH:D015210	3557	1	0
11017	MESH:D015210	3600	1	1
11018	MESH:D015210	5443	1	0
11019	MESH:D015210	5631	1	1
11020	MESH:D015210	5634	1	0
11021	MESH:D015210	6568	1	1
11022	MESH:D015210	7369	1	1
11023	MESH:D015210	9429	1	0
11024	MESH:D015210	10786	1	1
11025	MESH:D015210	55604	1	1
11026	MESH:D015210	55867	1	0
11027	MESH:D015210	56606	1	1
11028	MESH:D015210	114548	1	1
11029	MESH:D015210	116085	1	0
11030	MESH:D015210	126133	1	0
11031	MESH:D007889	1586	1	1
11032	MESH:D007889	2099	1	0
11033	MESH:D007889	5241	1	1
11034	MESH:D007889	8091	1	1
11035	MESH:D007889	9968	1	1
11036	MESH:D007889	23112	1	1
11037	MESH:D007889	51272	1	0
11038	MESH:D007889	60495	1	1
11039	MESH:D015209	249	1	0
11040	MESH:D015209	250	1	0
11041	MESH:D015209	251	1	1
11042	MESH:D015209	1080	1	1
11043	MESH:D015209	2678	1	0
11044	MESH:D015209	2805	1	1
11045	MESH:D015209	2806	1	0
11046	MESH:D015209	2859	1	0
11047	MESH:D015209	3091	1	0
11048	MESH:D015209	4485	1	1
11049	MESH:D015209	4843	1	0
11050	MESH:D015209	5244	1	0
11051	MESH:D015209	6925	1	0
11052	MESH:D015209	8718	1	1
11053	MESH:D015209	10018	1	1
11054	MESH:D009290	1120	1	1
11055	MESH:D009290	1375	1	1
11056	MESH:D009290	3060	1	1
11057	MESH:D009290	3061	1	1
11058	MESH:D009290	3062	1	1
11059	MESH:D009290	3117	1	1
11060	MESH:D009290	3119	1	0
11061	MESH:D009290	3123	1	1
11062	MESH:D009290	3356	1	0
11063	MESH:D009290	3588	1	0
11064	MESH:D009290	5032	1	0
11065	MESH:D009290	5179	1	1
11066	MESH:D009290	6863	1	1
11067	MESH:D009290	6955	1	1
11068	MESH:D009290	6957	1	0
11069	MESH:D009290	7124	1	1
11070	MESH:D009290	7133	1	1
11071	MESH:D009290	7200	1	0
11072	MESH:D009290	8835	1	1
11073	MESH:D009290	11255	1	0
11074	MESH:D009290	22891	1	0
11075	MESH:D009290	27348	1	0
11076	MESH:D009290	28951	1	1
11077	MESH:D009290	56259	1	0
11078	MESH:D009290	56342	1	0
11079	MESH:D009290	125972	1	1
11080	MESH:D009290	594857	1	0
11081	MESH:D002971	24	1	0
11082	MESH:D002971	257	1	1
11083	MESH:D002971	602	1	1
11084	MESH:D002971	652	1	0
11085	MESH:D002971	1209	1	1
11086	MESH:D002971	2042	1	0
11087	MESH:D002971	2247	1	0
11088	MESH:D002971	2248	1	0
11089	MESH:D002971	2252	1	0
11090	MESH:D002971	2253	1	0
11091	MESH:D002971	2254	1	1
11092	MESH:D002971	2255	1	0
11093	MESH:D002971	2260	1	0
11094	MESH:D002971	2261	1	0
11095	MESH:D002971	2263	1	0
11096	MESH:D002971	3664	1	1
11097	MESH:D002971	4487	1	0
11098	MESH:D002971	4524	1	1
11099	MESH:D002971	4548	1	1
11100	MESH:D002971	4609	1	0
11101	MESH:D002971	4807	1	1
11102	MESH:D002971	4838	1	0
11103	MESH:D002971	4846	1	1
11104	MESH:D002971	5081	1	0
11105	MESH:D002971	5083	1	1
11106	MESH:D002971	5727	1	1
11107	MESH:D002971	5818	1	1
11108	MESH:D002971	6573	1	1
11109	MESH:D002971	6948	1	0
11110	MESH:D002971	7020	1	1
11111	MESH:D002971	7039	1	1
11112	MESH:D002971	7043	1	1
11113	MESH:D002971	7298	1	1
11114	MESH:D002971	7341	1	0
11115	MESH:D002971	7473	1	1
11116	MESH:D002971	7484	1	1
11117	MESH:D002971	8626	1	0
11118	MESH:D002971	9241	1	1
11119	MESH:D002971	9411	1	0
11120	MESH:D002971	9935	1	1
11121	MESH:D002971	10253	1	1
11122	MESH:D002971	10588	1	0
11123	MESH:D002971	11023	1	0
11124	MESH:D002971	23314	1	1
11125	MESH:D002971	23743	1	0
11126	MESH:D002971	50945	1	0
11127	MESH:D002971	54187	1	0
11128	MESH:D002971	56169	1	1
11129	MESH:D002971	57698	1	1
11130	MESH:D002971	63892	1	1
11131	MESH:D002971	81037	1	0
11132	MESH:D002971	83716	1	1
11133	MESH:D002971	113452	1	0
11134	MESH:D002971	347853	1	1
11135	MESH:D054990	1832	1	1
11136	MESH:D054990	2335	1	0
11137	MESH:D054990	2355	1	1
11138	MESH:D054990	4088	1	0
11139	MESH:D054990	5328	1	1
11140	MESH:D054990	6440	1	0
11141	MESH:D054990	6441	1	1
11142	MESH:D054990	7015	1	0
11143	MESH:D054990	7040	1	0
11144	MESH:D054990	10144	1	0
11145	MESH:D054990	23250	1	0
11146	MESH:D054990	54472	1	0
11147	MESH:D054990	79991	1	1
11148	MESH:D054990	91039	1	0
11149	MESH:D054990	255520	1	0
11150	MESH:D054990	653509	1	1
11151	MESH:D054990	727897	1	1
11152	MESH:D054990	729238	1	1
11153	MESH:D001289	150	1	1
11154	MESH:D001289	152	1	0
11155	MESH:D001289	288	1	1
11156	MESH:D001289	627	1	0
11157	MESH:D001289	775	1	1
11158	MESH:D001289	783	1	0
11159	MESH:D001289	1137	1	1
11160	MESH:D001289	1312	1	0
11161	MESH:D001289	1806	1	1
11162	MESH:D001289	1812	1	0
11163	MESH:D001289	1813	1	0
11164	MESH:D001289	1814	1	1
11165	MESH:D001289	1815	1	1
11166	MESH:D001289	1816	1	1
11167	MESH:D001289	2033	1	0
11168	MESH:D001289	2917	1	1
11169	MESH:D001289	3351	1	0
11170	MESH:D001289	3356	1	0
11171	MESH:D001289	3699	1	1
11172	MESH:D001289	4128	1	1
11173	MESH:D001289	4325	1	1
11174	MESH:D001289	6531	1	0
11175	MESH:D001289	6532	1	1
11176	MESH:D001289	6616	1	0
11177	MESH:D001289	8773	1	0
11178	MESH:D001289	9342	1	0
11179	MESH:D001289	10273	1	1
11180	MESH:D001289	10278	1	1
11181	MESH:D001289	11128	1	1
11182	MESH:D001289	11255	1	0
11183	MESH:D001289	23345	1	1
11184	MESH:D001289	26011	1	0
11185	MESH:D001289	55364	1	0
11186	MESH:D001289	55879	1	0
11187	MESH:D001289	57142	1	0
11188	MESH:D001289	57412	1	1
11189	MESH:D001289	64478	1	1
11190	MESH:D001289	80323	1	0
11191	MESH:D001289	115004	1	1
11192	MESH:D001289	121278	1	1
11193	MESH:D001289	285195	1	1
11194	MESH:D005879	119	1	1
11195	MESH:D005879	1813	1	1
11196	MESH:D005879	1814	1	1
11197	MESH:D005879	1815	1	0
11198	MESH:D005879	3067	1	1
11199	MESH:D005879	3356	1	1
11200	MESH:D005879	4233	1	1
11201	MESH:D005879	6531	1	1
11202	MESH:D005879	23317	1	0
11203	MESH:D005879	51133	1	0
11204	MESH:D005879	81491	1	1
11205	MESH:D005879	83943	1	0
11206	MESH:D005879	85301	1	1
11207	MESH:D005879	114792	1	0
11208	MESH:D005879	114798	1	0
11209	MESH:D005879	219833	1	1
11210	MESH:D017545	59	1	1
11211	MESH:D017545	102	1	0
11212	MESH:D017545	2200	1	0
11213	MESH:D017545	4088	1	0
11214	MESH:D017545	4313	1	0
11215	MESH:D017545	4318	1	0
11216	MESH:D017545	4629	1	0
11217	MESH:D017545	4638	1	1
11218	MESH:D017545	5592	1	0
11219	MESH:D017545	6868	1	1
11220	MESH:D017545	7042	1	1
11221	MESH:D017545	7046	1	1
11222	MESH:D017545	7048	1	0
11223	MESH:D003866	133	1	0
11224	MESH:D003866	288	1	0
11225	MESH:D003866	627	1	1
11226	MESH:D003866	775	1	1
11227	MESH:D003866	783	1	0
11228	MESH:D003866	1312	1	0
11229	MESH:D003866	1392	1	1
11230	MESH:D003866	1565	1	0
11231	MESH:D003866	1806	1	0
11232	MESH:D003866	2289	1	0
11233	MESH:D003866	2625	1	0
11234	MESH:D003866	2908	1	0
11235	MESH:D003866	3350	1	0
11236	MESH:D003866	3356	1	1
11237	MESH:D003866	3358	1	0
11238	MESH:D003866	3363	1	1
11239	MESH:D003866	3586	1	1
11240	MESH:D003866	3699	1	1
11241	MESH:D003866	4128	1	0
11242	MESH:D003866	4325	1	0
11243	MESH:D003866	5020	1	1
11244	MESH:D003866	5443	1	1
11245	MESH:D003866	6532	1	0
11246	MESH:D003866	7166	1	1
11247	MESH:D003866	8936	1	1
11248	MESH:D003866	10163	1	1
11249	MESH:D003866	23345	1	1
11250	MESH:D003866	26011	1	1
11251	MESH:D003866	50809	1	1
11252	MESH:D003866	57412	1	1
11253	MESH:D003866	64478	1	1
11254	MESH:D003866	80323	1	1
11255	MESH:D003866	121278	1	1
11256	MESH:D010195	2	1	0
11257	MESH:D010195	125	1	1
11258	MESH:D010195	127	1	1
11259	MESH:D010195	213	1	1
11260	MESH:D010195	217	1	0
11261	MESH:D010195	249	1	0
11262	MESH:D010195	250	1	0
11263	MESH:D010195	251	1	0
